,BKW AU Equity,BKW AU Equity,BKW AU Equity,BKW AU Equity,BKW AU Equity
2017-05-31,11.5632,11.6761,11.4745,11.5712,541849.0
2017-06-01,11.5712,11.7083,11.539,11.7003,146575.0
2017-06-02,11.7567,11.8777,11.6599,11.8373,274667.0
2017-06-03,11.7567,11.8777,11.6599,11.8373,274667.0
2017-06-04,11.7567,11.8777,11.6599,11.8373,274667.0
2017-06-05,11.8373,11.8373,11.6358,11.7003,134793.0
2017-06-06,11.6035,11.7245,11.5309,11.5551,126918.0
2017-06-07,11.539,11.5471,11.3938,11.4422,175579.0
2017-06-08,11.3858,11.5309,11.289,11.4584,166546.0
2017-06-09,11.3697,11.4543,11.2971,11.4261,139009.0
2017-06-10,11.3697,11.4543,11.2971,11.4261,139009.0
2017-06-11,11.3697,11.4543,11.2971,11.4261,139009.0
2017-06-12,11.3697,11.4543,11.2971,11.4261,139009.0
2017-06-13,11.41,11.6358,11.3535,11.6358,219872.0
2017-06-14,11.6841,11.918,11.668,11.918,221482.0
2017-06-15,11.6035,11.7567,11.1923,11.2648,573050.0
2017-06-16,11.289,11.6761,11.289,11.6035,311387.0
2017-06-17,11.289,11.6761,11.289,11.6035,311387.0
2017-06-18,11.289,11.6761,11.289,11.6035,311387.0
2017-06-19,11.6196,11.6841,11.418,11.4584,144440.0
2017-06-20,11.4584,11.5632,11.3051,11.3051,158484.0
2017-06-21,11.281,11.3051,11.1277,11.2003,195193.0
2017-06-22,11.1923,11.3455,11.164,11.3293,189897.0
2017-06-23,11.2971,11.4342,11.2245,11.2406,156970.0
2017-06-24,11.2971,11.4342,11.2245,11.2406,156970.0
2017-06-25,11.2971,11.4342,11.2245,11.2406,156970.0
2017-06-26,11.3132,11.418,11.2245,11.2487,129535.0
2017-06-27,11.2084,11.2568,11.0794,11.2487,92449.0
2017-06-28,11.1519,11.3697,11.1277,11.2971,134236.0
2017-06-29,11.3293,11.5148,11.2971,11.4584,139828.0
2017-06-30,11.3697,11.3697,11.1036,11.1197,228229.0
2017-07-01,11.3697,11.3697,11.1036,11.1197,228229.0
2017-07-02,11.3697,11.3697,11.1036,11.1197,228229.0
2017-07-03,11.1197,11.156,10.9141,10.9342,150823.0
2017-07-04,11.0068,11.2084,10.9423,11.1277,206071.0
2017-07-05,11.0794,11.1519,10.8616,10.8858,163077.0
2017-07-06,10.8536,11.0068,10.781,10.9503,189822.0
2017-07-07,10.8455,10.8778,10.6762,10.7971,334601.0
2017-07-08,10.8455,10.8778,10.6762,10.7971,334601.0
2017-07-09,10.8455,10.8778,10.6762,10.7971,334601.0
2017-07-10,10.8455,11.0149,10.8455,10.8778,125912.0
2017-07-11,10.8778,10.902,10.6036,10.6923,245764.0
2017-07-12,10.6923,10.7326,10.5633,10.5956,177292.0
2017-07-13,10.6762,10.7891,10.6601,10.7568,122191.0
2017-07-14,10.7971,10.9503,10.781,10.8939,230463.0
2017-07-15,10.7971,10.9503,10.781,10.8939,230463.0
2017-07-16,10.7971,10.9503,10.781,10.8939,230463.0
2017-07-17,10.9745,10.9745,10.8052,10.8697,89354.0
2017-07-18,10.8697,10.8778,10.6036,10.6278,170585.0
2017-07-19,10.6681,10.6762,10.4182,10.4988,340550.0
2017-07-20,10.5069,10.5714,10.4101,10.4746,177891.0
2017-07-21,10.4665,10.5714,10.3778,10.5149,167706.0
2017-07-22,10.4665,10.5714,10.3778,10.5149,167706.0
2017-07-23,10.4665,10.5714,10.3778,10.5149,167706.0
2017-07-24,10.523,10.5472,10.398,10.523,225755.0
2017-07-25,10.5472,10.6036,10.531,10.531,74977.0
2017-07-26,10.6359,10.6762,10.531,10.6601,179003.0
2017-07-27,10.7326,10.8778,10.6843,10.6843,378704.0
2017-07-28,10.8052,11.0229,10.6923,10.9826,529300.0
2017-07-29,10.8052,11.0229,10.6923,10.9826,529300.0
2017-07-30,10.8052,11.0229,10.6923,10.9826,529300.0
2017-07-31,10.9665,10.9745,10.6439,10.6439,768487.0
2017-08-01,10.6762,10.6843,10.4827,10.4988,593804.0
2017-08-02,10.5714,10.652,10.5149,10.5552,301084.0
2017-08-03,10.5633,10.6923,10.523,10.6762,437284.0
2017-08-04,10.6843,10.781,10.6439,10.7004,322236.0
2017-08-05,10.6843,10.781,10.6439,10.7004,322236.0
2017-08-06,10.6843,10.781,10.6439,10.7004,322236.0
2017-08-07,10.7971,10.8576,10.7407,10.8536,189068.0
2017-08-08,10.8858,10.8858,10.531,10.5472,380496.0
2017-08-09,10.6359,10.6359,10.5391,10.6197,210975.0
2017-08-10,10.6359,10.7447,10.5794,10.6439,302557.0
2017-08-11,10.6117,10.7004,10.531,10.6359,256773.0
2017-08-12,10.6117,10.7004,10.531,10.6359,256773.0
2017-08-13,10.6117,10.7004,10.531,10.6359,256773.0
2017-08-14,10.7246,10.7246,10.5794,10.6359,229255.0
2017-08-15,10.652,10.7649,10.6439,10.6843,801546.0
2017-08-16,10.6843,10.7326,10.5069,10.5633,526361.0
2017-08-17,10.652,10.7488,10.6117,10.7165,1657228.0
2017-08-18,10.5875,10.7246,10.5472,10.6923,286193.0
2017-08-19,10.5875,10.7246,10.5472,10.6923,286193.0
2017-08-20,10.5875,10.7246,10.5472,10.6923,286193.0
2017-08-21,10.6923,10.7084,10.531,10.6278,250116.0
2017-08-22,10.6278,10.7084,10.5794,10.6843,384066.0
2017-08-23,10.7084,10.7407,10.6439,10.6843,552863.0
2017-08-24,10.6843,10.7367,10.6036,10.6843,394015.0
2017-08-25,10.7084,10.7689,10.6439,10.7165,162359.0
2017-08-26,10.7084,10.7689,10.6439,10.7165,162359.0
2017-08-27,10.7084,10.7689,10.6439,10.7165,162359.0
2017-08-28,10.7246,10.7326,10.6117,10.6278,297174.0
2017-08-29,10.652,10.6762,10.4907,10.5391,517029.0
2017-08-30,10.5794,10.5794,10.4585,10.4746,212481.0
2017-08-31,10.5391,10.7568,10.4988,10.7326,384833.0
2017-09-01,10.7004,10.7971,10.6681,10.7246,305654.0
2017-09-02,10.7004,10.7971,10.6681,10.7246,305654.0
2017-09-03,10.7004,10.7971,10.6681,10.7246,305654.0
2017-09-04,10.7407,10.7568,10.6278,10.6439,103437.0
2017-09-05,10.7165,10.7165,10.4585,10.7084,322710.0
2017-09-06,10.652,10.8697,10.6197,10.8697,432306.0
2017-09-07,10.8778,11.027,10.8455,10.9423,761197.0
2017-09-08,10.9423,11.031,10.9181,11.031,273040.0
2017-09-09,10.9423,11.031,10.9181,11.031,273040.0
2017-09-10,10.9423,11.031,10.9181,11.031,273040.0
2017-09-11,11.0552,11.2245,11.039,11.1116,219700.0
2017-09-12,11.16,11.3616,11.0955,11.2971,288183.0
2017-09-13,11.2971,11.4342,11.289,11.3374,299658.0
2017-09-14,11.3616,11.3979,11.281,11.3938,216721.0
2017-09-15,11.3777,11.41,11.2568,11.3858,303479.0
2017-09-16,11.3777,11.41,11.2568,11.3858,303479.0
2017-09-17,11.3777,11.41,11.2568,11.3858,303479.0
2017-09-18,11.4422,11.4825,11.2971,11.3293,413706.0
2017-09-19,11.3455,11.3616,11.2527,11.2729,256586.0
2017-09-20,11.2245,11.3051,11.2124,11.2729,383223.0
2017-09-21,11.289,11.3535,11.031,11.0874,463939.0
2017-09-22,11.0874,11.2003,10.9745,11.1842,281495.0
2017-09-23,11.0874,11.2003,10.9745,11.1842,281495.0
2017-09-24,11.0874,11.2003,10.9745,11.1842,281495.0
2017-09-25,11.1923,11.2648,11.0189,11.1519,274672.0
2017-09-26,11.1519,11.1923,11.0028,11.0552,764604.0
2017-09-27,11.0471,11.1761,11.0471,11.1197,324746.0
2017-09-28,11.1277,11.2003,11.039,11.0794,316762.0
2017-09-29,11.0713,11.1519,10.8536,10.8939,411750.0
2017-09-30,11.0713,11.1519,10.8536,10.8939,411750.0
2017-10-01,11.0713,11.1519,10.8536,10.8939,411750.0
2017-10-02,10.8939,11.1277,10.8939,11.0149,156810.0
2017-10-03,11.0713,11.0874,10.8697,10.9584,352960.0
2017-10-04,10.9181,10.9665,10.7488,10.7649,315958.0
2017-10-05,10.7649,10.8294,10.6923,10.773,625239.0
2017-10-06,10.8697,10.8778,10.6843,10.7488,216747.0
2017-10-07,10.8697,10.8778,10.6843,10.7488,216747.0
2017-10-08,10.8697,10.8778,10.6843,10.7488,216747.0
2017-10-09,10.7488,10.9423,10.6923,10.902,232885.0
2017-10-10,10.8133,10.91,10.7568,10.8697,305741.0
2017-10-11,10.8697,10.9907,10.7649,10.9584,316432.0
2017-10-12,10.9262,10.9665,10.8213,10.8536,200994.0
2017-10-13,10.8536,10.9262,10.781,10.8858,222123.0
2017-10-14,10.8536,10.9262,10.781,10.8858,222123.0
2017-10-15,10.8536,10.9262,10.781,10.8858,222123.0
2017-10-16,10.9262,11.031,10.8576,10.9584,180607.0
2017-10-17,10.9665,11.1036,10.9181,11.0552,216099.0
2017-10-18,11.0874,11.2245,11.031,11.16,321886.0
2017-10-19,11.1681,11.2326,11.1358,11.1761,664035.0
2017-10-20,11.1358,11.2729,11.0955,11.16,315876.0
2017-10-21,11.1358,11.2729,11.0955,11.16,315876.0
2017-10-22,11.1358,11.2729,11.0955,11.16,315876.0
2017-10-23,11.2003,11.2326,11.1157,11.1681,310416.0
2017-10-24,11.1761,11.3616,11.1761,11.281,368428.0
2017-10-25,11.3051,11.418,11.2729,11.3051,361346.0
2017-10-26,11.3051,11.5229,11.289,11.4745,674989.0
2017-10-27,11.5067,11.5632,11.281,11.3858,308160.0
2017-10-28,11.5067,11.5632,11.281,11.3858,308160.0
2017-10-29,11.5067,11.5632,11.281,11.3858,308160.0
2017-10-30,11.4825,11.5067,11.3455,11.418,270007.0
2017-10-31,11.4422,11.5229,11.3979,11.4422,453168.0
2017-11-01,11.5148,11.5471,11.4301,11.4503,316838.0
2017-11-02,11.5067,11.5309,11.3455,11.3697,385528.0
2017-11-03,11.418,11.418,11.281,11.3051,230364.0
2017-11-04,11.418,11.418,11.281,11.3051,230364.0
2017-11-05,11.418,11.418,11.281,11.3051,230364.0
2017-11-06,11.3293,11.4825,11.1923,11.2648,287838.0
2017-11-07,11.289,11.3374,11.1923,11.3051,602496.0
2017-11-08,11.2886,11.3837,11.2308,11.3713,262724.0
2017-11-09,11.4374,11.6853,11.4208,11.6522,335095.0
2017-11-10,11.5696,11.7225,11.5117,11.7101,265823.0
2017-11-11,11.5696,11.7225,11.5117,11.7101,265823.0
2017-11-12,11.5696,11.7225,11.5117,11.7101,265823.0
2017-11-13,11.7266,11.7762,11.5779,11.6936,340116.0
2017-11-14,11.6357,11.6936,11.52,11.6027,188073.0
2017-11-15,11.5696,11.6853,11.52,11.5779,172685.0
2017-11-16,11.5696,11.6522,11.487,11.6109,255934.0
2017-11-17,11.6605,11.6853,11.5779,11.6192,136173.0
2017-11-18,11.6605,11.6853,11.5779,11.6192,136173.0
2017-11-19,11.6605,11.6853,11.5779,11.6192,136173.0
2017-11-20,11.5531,11.5696,11.4291,11.5365,173830.0
2017-11-21,11.5283,11.5283,11.4208,11.4539,164174.0
2017-11-22,11.5035,11.5117,11.3961,11.4208,190132.0
2017-11-23,11.4043,11.4539,11.3465,11.4291,185914.0
2017-11-24,11.4126,11.4374,11.3382,11.3713,111060.0
2017-11-25,11.4126,11.4374,11.3382,11.3713,111060.0
2017-11-26,11.4126,11.4374,11.3382,11.3713,111060.0
2017-11-27,11.3713,11.4291,11.3299,11.363,352629.0
2017-11-28,11.4126,11.6853,11.4126,11.5613,379652.0
2017-11-29,11.6357,11.7101,11.5448,11.5696,477593.0
2017-11-30,11.5448,11.6027,11.5365,11.5696,579100.0
2017-12-01,11.5696,11.6522,11.52,11.644,482891.0
2017-12-02,11.5696,11.6522,11.52,11.644,482891.0
2017-12-03,11.5696,11.6522,11.52,11.644,482891.0
2017-12-04,11.6936,11.8506,11.6936,11.7762,332772.0
2017-12-05,11.7266,11.801,11.7183,11.7266,375514.0
2017-12-06,11.7101,11.8588,11.6316,11.8423,436403.0
2017-12-07,11.8588,12.1481,11.8506,12.1481,334820.0
2017-12-08,12.1563,12.3092,12.1563,12.2472,254575.0
2017-12-09,12.1563,12.3092,12.1563,12.2472,254575.0
2017-12-10,12.1563,12.3092,12.1563,12.2472,254575.0
2017-12-11,12.2886,12.4125,12.2224,12.272,313846.0
2017-12-12,12.3216,12.3629,12.2307,12.3051,222914.0
2017-12-13,12.2886,12.3795,12.1315,12.272,142451.0
2017-12-14,12.4373,12.4786,12.2886,12.3134,215278.0
2017-12-15,12.3381,12.3381,12.1894,12.2307,311479.0
2017-12-16,12.3381,12.3381,12.1894,12.2307,311479.0
2017-12-17,12.3381,12.3381,12.1894,12.2307,311479.0
2017-12-18,12.3795,12.3877,12.1729,12.2968,93424.0
2017-12-19,12.3216,12.3216,12.1977,12.3134,177236.0
2017-12-20,12.239,12.4208,12.239,12.3877,164661.0
2017-12-21,12.3134,12.4704,12.3134,12.3795,282008.0
2017-12-22,12.396,12.396,12.2638,12.2886,103238.0
2017-12-23,12.396,12.396,12.2638,12.2886,103238.0
2017-12-24,12.396,12.396,12.2638,12.2886,103238.0
2017-12-25,12.396,12.396,12.2638,12.2886,103238.0
2017-12-26,12.396,12.396,12.2638,12.2886,103238.0
2017-12-27,12.239,12.3547,12.1315,12.1563,116027.0
2017-12-28,12.1481,12.4621,12.1398,12.4621,134406.0
2017-12-29,12.4125,12.4125,12.2803,12.2886,103461.0
2017-12-30,12.4125,12.4125,12.2803,12.2886,103461.0
2017-12-31,12.4125,12.4125,12.2803,12.2886,103461.0
2018-01-01,12.4125,12.4125,12.2803,12.2886,103461.0
2018-01-02,12.272,12.2803,12.0406,12.0654,133876.0
2018-01-03,12.0654,12.1481,11.9497,12.0241,284491.0
2018-01-04,12.0654,12.115,11.801,11.8506,557355.0
2018-01-05,11.9497,11.9497,11.7845,11.8836,130511.0
2018-01-06,11.9497,11.9497,11.7845,11.8836,130511.0
2018-01-07,11.9497,11.9497,11.7845,11.8836,130511.0
2018-01-08,11.8836,11.9828,11.8588,11.9415,196384.0
2018-01-09,11.9745,11.9745,11.801,11.8588,151785.0
2018-01-10,11.9002,11.9332,11.6688,11.6936,192103.0
2018-01-11,11.6688,11.7514,11.6192,11.7431,258182.0
2018-01-12,11.7762,11.801,11.5861,11.6027,105011.0
2018-01-13,11.7762,11.801,11.5861,11.6027,105011.0
2018-01-14,11.7762,11.801,11.5861,11.6027,105011.0
2018-01-15,11.6274,11.7018,11.5531,11.6027,102022.0
2018-01-16,11.6522,11.7183,11.4952,11.6109,127725.0
2018-01-17,11.5283,11.6109,11.4952,11.5613,134952.0
2018-01-18,11.5283,11.6522,11.4952,11.6522,216564.0
2018-01-19,11.5696,11.8092,11.5448,11.7514,254245.0
2018-01-20,11.5696,11.8092,11.5448,11.7514,254245.0
2018-01-21,11.5696,11.8092,11.5448,11.7514,254245.0
2018-01-22,11.7018,11.8423,11.6688,11.7349,132474.0
2018-01-23,11.7762,11.8836,11.6522,11.7431,178768.0
2018-01-24,11.7514,11.7514,11.6688,11.7101,310506.0
2018-01-25,11.7101,11.7349,11.5779,11.6522,105892.0
2018-01-26,11.7101,11.7349,11.5779,11.6522,105892.0
2018-01-27,11.7101,11.7349,11.5779,11.6522,105892.0
2018-01-28,11.7101,11.7349,11.5779,11.6522,105892.0
2018-01-29,11.6522,11.7266,11.5861,11.6605,264943.0
2018-01-30,11.5861,11.6936,11.5861,11.6605,128601.0
2018-01-31,11.644,11.7431,11.5696,11.7431,85733.0
2018-02-01,11.7431,11.834,11.7183,11.7514,369443.0
2018-02-02,11.834,11.958,11.7845,11.8836,103593.0
2018-02-03,11.834,11.958,11.7845,11.8836,103593.0
2018-02-04,11.834,11.958,11.7845,11.8836,103593.0
2018-02-05,11.801,12.3216,11.801,11.9828,270809.0
2018-02-06,11.7101,11.9002,11.5779,11.7431,404074.0
2018-02-07,11.8092,12.0158,11.7349,11.9415,251028.0
2018-02-08,11.8258,12.082,11.8258,12.0737,188247.0
2018-02-09,11.8175,12.0241,11.6894,11.8092,283145.0
2018-02-10,11.8175,12.0241,11.6894,11.8092,283145.0
2018-02-11,11.8175,12.0241,11.6894,11.8092,283145.0
2018-02-12,11.7266,11.8092,11.6522,11.7101,181634.0
2018-02-13,11.7679,11.958,11.6522,11.9332,385873.0
2018-02-14,11.8671,11.9332,11.5613,11.5779,325088.0
2018-02-15,11.6109,11.6522,11.5365,11.5779,149017.0
2018-02-16,11.644,11.644,11.5448,11.5779,150867.0
2018-02-17,11.644,11.644,11.5448,11.5779,150867.0
2018-02-18,11.644,11.644,11.5448,11.5779,150867.0
2018-02-19,11.5944,11.7679,11.5861,11.6853,291050.0
2018-02-20,11.6109,11.8588,11.6109,11.834,215291.0
2018-02-21,11.7927,12.1481,11.7679,12.1233,176363.0
2018-02-22,12.1729,12.2638,12.0696,12.1315,158318.0
2018-02-23,12.2224,12.396,12.1977,12.3381,167997.0
2018-02-24,12.2224,12.396,12.1977,12.3381,167997.0
2018-02-25,12.2224,12.396,12.1977,12.3381,167997.0
2018-02-26,12.396,12.553,12.3712,12.553,228179.0
2018-02-27,12.5613,12.6604,12.4456,12.5943,163543.0
2018-02-28,12.5861,12.6356,12.4456,12.4538,219636.0
2018-03-01,12.4208,12.4952,12.239,12.4786,166823.0
2018-03-02,12.2886,12.4208,12.2472,12.3299,108607.0
2018-03-03,12.2886,12.4208,12.2472,12.3299,108607.0
2018-03-04,12.2886,12.4208,12.2472,12.3299,108607.0
2018-03-05,12.2886,12.4786,12.2555,12.396,309593.0
2018-03-06,12.4786,12.71,12.4786,12.71,171434.0
2018-03-07,12.6356,12.6935,12.5282,12.5613,126823.0
2018-03-08,12.6356,12.8092,12.5861,12.7018,162867.0
2018-03-09,12.8092,13.0241,12.6935,12.9579,231903.0
2018-03-10,12.8092,13.0241,12.6935,12.9579,231903.0
2018-03-11,12.8092,13.0241,12.6935,12.9579,231903.0
2018-03-12,13.0241,13.3381,13.0075,13.0819,212084.0
2018-03-13,13.0571,13.0984,12.8753,12.9414,384314.0
2018-03-14,12.8505,12.8918,12.6274,12.7266,124473.0
2018-03-15,12.7596,12.8422,12.5447,12.5778,198093.0
2018-03-16,12.5943,12.7927,12.5902,12.677,203954.0
2018-03-17,12.5943,12.7927,12.5902,12.677,203954.0
2018-03-18,12.5943,12.7927,12.5902,12.677,203954.0
2018-03-19,12.6439,12.7761,12.5365,12.6852,143337.0
2018-03-20,12.6852,12.6852,12.5778,12.6439,246572.0
2018-03-21,12.6852,12.8257,12.553,12.7844,133434.0
2018-03-22,12.6026,13.148,12.4621,13.148,325105.0
2018-03-23,12.9745,13.0241,12.8133,12.9993,475461.0
2018-03-24,12.9745,13.0241,12.8133,12.9993,475461.0
2018-03-25,12.9745,13.0241,12.8133,12.9993,475461.0
2018-03-26,12.677,12.9662,12.677,12.8753,326518.0
2018-03-27,12.991,12.991,12.6935,12.7266,364786.0
2018-03-28,12.4621,12.8175,12.4208,12.71,412727.0
2018-03-29,12.7018,12.8505,12.4621,12.8257,417842.0
2018-03-30,12.7018,12.8505,12.4621,12.8257,417842.0
2018-03-31,12.7018,12.8505,12.4621,12.8257,417842.0
2018-04-01,12.7018,12.8505,12.4621,12.8257,417842.0
2018-04-02,12.7018,12.8505,12.4621,12.8257,417842.0
2018-04-03,12.6522,12.8629,12.5117,12.7596,397373.0
2018-04-04,12.6852,12.7472,12.553,12.6026,571344.0
2018-04-05,12.6191,12.867,12.6191,12.8257,193353.0
2018-04-06,12.7431,12.8422,12.6439,12.7596,168257.0
2018-04-07,12.7431,12.8422,12.6439,12.7596,168257.0
2018-04-08,12.7431,12.8422,12.6439,12.7596,168257.0
2018-04-09,12.7011,12.9185,12.6425,12.8683,205636.0
2018-04-10,12.8683,13.0606,12.8098,12.9603,238234.0
2018-04-11,12.9101,12.977,12.6509,12.6593,368902.0
2018-04-12,12.5757,12.6091,12.4419,12.5004,519870.0
2018-04-13,12.4753,12.5171,12.4335,12.492,148799.0
2018-04-14,12.4753,12.5171,12.4335,12.492,148799.0
2018-04-15,12.4753,12.5171,12.4335,12.492,148799.0
2018-04-16,12.467,12.6258,12.4168,12.6091,188419.0
2018-04-17,12.6258,12.8432,12.5004,12.8349,241774.0
2018-04-18,12.8516,12.9018,12.7345,12.8181,206749.0
2018-04-19,12.8349,12.9686,12.7972,12.9101,349028.0
2018-04-20,12.8767,12.9436,12.7345,12.7763,106308.0
2018-04-21,12.8767,12.9436,12.7345,12.7763,106308.0
2018-04-22,12.8767,12.9436,12.7345,12.7763,106308.0
2018-04-23,12.7429,13.0021,12.7178,12.9854,689432.0
2018-04-24,13.0439,13.2697,13.023,13.2362,271383.0
2018-04-25,13.0439,13.2697,13.023,13.2362,271383.0
2018-04-26,13.1944,13.3784,13.0272,13.2279,217824.0
2018-04-27,13.3031,13.3366,13.186,13.2028,184457.0
2018-04-28,13.3031,13.3366,13.186,13.2028,184457.0
2018-04-29,13.3031,13.3366,13.186,13.2028,184457.0
2018-04-30,13.2028,13.4369,13.186,13.3784,205782.0
2018-05-01,13.4285,13.462,13.2613,13.3867,210845.0
2018-05-02,13.4034,13.4871,13.2864,13.3115,393153.0
2018-05-03,13.3784,13.3784,13.3031,13.3533,285799.0
2018-05-04,13.3366,13.4954,13.2947,13.4536,498173.0
2018-05-05,13.3366,13.4954,13.2947,13.4536,498173.0
2018-05-06,13.3366,13.4954,13.2947,13.4536,498173.0
2018-05-07,13.5372,13.5372,13.37,13.4034,73667.0
2018-05-08,13.4118,13.6208,13.2947,13.3784,225156.0
2018-05-09,13.3616,13.579,13.3449,13.4787,117646.0
2018-05-10,13.5205,13.6376,13.3366,13.37,193098.0
2018-05-11,13.3867,13.4452,13.3366,13.3616,78909.0
2018-05-12,13.3867,13.4452,13.3366,13.3616,78909.0
2018-05-13,13.3867,13.4452,13.3366,13.3616,78909.0
2018-05-14,13.3951,13.5121,13.3867,13.4452,120575.0
2018-05-15,13.4452,13.6208,13.4327,13.5958,185023.0
2018-05-16,13.6543,13.8466,13.625,13.7295,157730.0
2018-05-17,13.88,13.88,13.5205,13.6041,218868.0
2018-05-18,13.6376,13.7045,13.1442,13.1944,142817.0
2018-05-19,13.6376,13.7045,13.1442,13.1944,142817.0
2018-05-20,13.6376,13.7045,13.1442,13.1944,142817.0
2018-05-21,13.3533,13.4202,13.1944,13.2195,106325.0
2018-05-22,13.2111,13.2529,13.0606,13.1944,125689.0
2018-05-23,13.2111,13.2864,13.161,13.1944,76759.0
2018-05-24,13.1944,13.278,12.9352,13.1526,249389.0
2018-05-25,13.1275,13.186,13.0773,13.1442,168871.0
2018-05-26,13.1275,13.186,13.0773,13.1442,168871.0
2018-05-27,13.1275,13.186,13.0773,13.1442,168871.0
2018-05-28,13.1275,13.2111,13.0439,13.2028,76602.0
2018-05-29,13.2362,13.2362,12.9937,13.0188,99800.0
2018-05-30,12.977,13.1108,12.9686,13.0021,135361.0
2018-05-31,13.0272,13.0773,12.8265,13.0272,166527.0
2018-06-01,12.9519,13.161,12.9352,13.1024,70566.0
2018-06-02,12.9519,13.161,12.9352,13.1024,70566.0
2018-06-03,12.9519,13.161,12.9352,13.1024,70566.0
2018-06-04,13.1024,13.2111,12.9937,13.1275,69770.0
2018-06-05,13.0857,13.186,12.977,13.069,83760.0
2018-06-06,13.0439,13.2446,13.0063,13.2446,122726.0
2018-06-07,13.2362,13.37,13.2111,13.3115,64164.0
2018-06-08,13.2947,13.7379,13.2947,13.6376,143461.0
2018-06-09,13.2947,13.7379,13.2947,13.6376,143461.0
2018-06-10,13.2947,13.7379,13.2947,13.6376,143461.0
2018-06-11,13.2947,13.7379,13.2947,13.6376,143461.0
2018-06-12,13.6376,13.763,13.5707,13.6961,100195.0
2018-06-13,13.5456,13.6208,13.2613,13.3616,118850.0
2018-06-14,13.3031,13.3951,13.1024,13.1359,86948.0
2018-06-15,13.2028,13.2529,13.1108,13.1442,184338.0
2018-06-16,13.2028,13.2529,13.1108,13.1442,184338.0
2018-06-17,13.2028,13.2529,13.1108,13.1442,184338.0
2018-06-18,13.1693,13.4787,13.0941,13.4202,122287.0
2018-06-19,13.4954,13.6041,13.4285,13.4703,93879.0
2018-06-20,13.6041,13.6543,13.4285,13.5707,111037.0
2018-06-21,13.5707,13.5916,13.3533,13.3784,351357.0
2018-06-22,13.3784,13.4912,13.3784,13.4034,173827.0
2018-06-23,13.3784,13.4912,13.3784,13.4034,173827.0
2018-06-24,13.3784,13.4912,13.3784,13.4034,173827.0
2018-06-25,13.4285,13.462,13.2697,13.2864,110891.0
2018-06-26,13.2529,13.3031,13.0941,13.1192,149151.0
2018-06-27,13.1777,13.2362,13.069,13.0773,163358.0
2018-06-28,13.1442,13.186,13.0606,13.1108,97233.0
2018-06-29,13.2279,13.2529,13.0439,13.0773,187399.0
2018-06-30,13.2279,13.2529,13.0439,13.0773,187399.0
2018-07-01,13.2279,13.2529,13.0439,13.0773,187399.0
2018-07-02,13.3115,13.3115,13.0773,13.0941,142742.0
2018-07-03,13.161,13.2195,13.069,13.1108,152904.0
2018-07-04,13.161,13.161,12.9519,13.0105,96815.0
2018-07-05,13.0188,13.0773,12.8516,13.0105,148723.0
2018-07-06,13.2111,13.2446,12.9519,13.0188,246735.0
2018-07-07,13.2111,13.2446,12.9519,13.0188,246735.0
2018-07-08,13.2111,13.2446,12.9519,13.0188,246735.0
2018-07-09,13.0941,13.1944,12.9018,12.9268,135105.0
2018-07-10,12.9101,13.0941,12.9101,13.0355,156369.0
2018-07-11,13.161,13.1944,12.9937,13.0021,129285.0
2018-07-12,13.1526,13.2864,13.0272,13.0272,188474.0
2018-07-13,12.9937,13.115,12.9018,12.9352,160537.0
2018-07-14,12.9937,13.115,12.9018,12.9352,160537.0
2018-07-15,12.9937,13.115,12.9018,12.9352,160537.0
2018-07-16,13.1359,13.2028,12.9477,13.0523,151252.0
2018-07-17,13.0941,13.1192,12.977,13.0606,146737.0
2018-07-18,13.0606,13.0941,12.8349,12.8767,129988.0
2018-07-19,12.9603,13.0606,12.8265,12.8683,155588.0
2018-07-20,12.9185,13.0857,12.8516,12.8767,158776.0
2018-07-21,12.9185,13.0857,12.8516,12.8767,158776.0
2018-07-22,12.9185,13.0857,12.8516,12.8767,158776.0
2018-07-23,12.9603,12.9603,12.7178,12.768,150515.0
2018-07-24,12.7847,12.8558,12.6509,12.6676,279215.0
2018-07-25,12.676,12.9101,12.676,12.7931,242799.0
2018-07-26,12.8349,12.8349,12.7262,12.7931,213458.0
2018-07-27,12.8349,13.0439,12.8223,12.9101,205228.0
2018-07-28,12.8349,13.0439,12.8223,12.9101,205228.0
2018-07-29,12.8349,13.0439,12.8223,12.9101,205228.0
2018-07-30,12.9603,13.1108,12.8934,13.0606,74900.0
2018-07-31,13.0021,13.0941,12.9854,13.0272,119121.0
2018-08-01,13.0773,13.1275,12.8014,12.8014,128804.0
2018-08-02,13.0857,13.0857,12.6425,12.6509,197443.0
2018-08-03,12.7011,12.9436,12.7011,12.9018,102480.0
2018-08-04,12.7011,12.9436,12.7011,12.9018,102480.0
2018-08-05,12.7011,12.9436,12.7011,12.9018,102480.0
2018-08-06,13.0439,13.1693,12.9101,12.977,157957.0
2018-08-07,13.161,13.2195,13.0523,13.1944,162637.0
2018-08-08,13.1944,13.2529,13.0021,13.0439,298033.0
